situacao_na_venda,val_avaliacao,segmento,UF,Tipo_de_imovel,dias_ate_ser_vendido
1,287000.0,0,25,1,315
1,287000.0,0,18,1,137
1,287011.01,0,17,0,1618
0,252839.86,0,23,11,1555
0,252876.43,0,18,11,1533
1,288000.0,0,10,1,1555
1,288000.0,0,18,0,140
1,288000.0,0,17,9,1599
1,288000.0,0,25,0,71
1,288000.0,0,18,1,1582
1,288000.0,0,18,1,189
1,288009.65,0,25,1,305
1,288117.06,0,12,10,1807
0,254000.0,0,18,1,177
1,289000.0,0,17,10,354
1,289518.26,0,18,1,196
0,255000.0,0,18,0,151
1,291000.0,0,17,1,206
1,291000.0,0,22,6,760
1,291000.0,0,6,0,133
1,291000.0,0,19,1,274
1,291000.0,0,10,1,77
1,291000.0,0,17,9,1599
1,291000.0,0,22,1,67
1,291000.0,0,25,1,102
1,291000.0,0,11,1,147
1,291000.0,0,18,1,1709
1,291000.0,0,25,0,1718
1,291000.0,0,25,1,134
1,291000.0,0,17,9,1599
1,291000.0,0,23,1,64
1,291000.0,0,8,1,226
1,291000.0,0,25,1,1617
1,291000.0,0,18,0,127
1,291000.0,0,15,0,80
1,291000.0,0,18,1,183
1,331000.0,2,22,0,413
0,257000.0,0,25,0,141
0,257000.0,0,22,0,169
1,292000.0,0,18,1,186
1,292000.0,0,6,0,1296
1,292000.0,0,25,1,571
1,292000.0,0,18,1,77
1,292000.0,0,10,0,106
1,292000.0,0,10,0,116
1,292424.59,0,18,0,161
1,292500.0,0,25,1,1556
1,293000.0,0,1,11,175
1,293000.0,0,25,1,1331
1,293000.0,0,17,1,93
1,293000.0,0,18,1,130
1,293000.0,0,0,1,1593
1,293000.0,0,17,1,354
0,258000.0,0,25,0,1781
1,293351.07,0,17,1,1584
1,294000.0,0,17,1,1761
1,295000.0,0,25,1,1704
1,295080.5,0,18,1,1647
0,260000.0,0,25,1,196
1,295400.0,0,18,0,143
1,296000.0,0,23,11,99
1,296000.0,0,25,0,143
1,296000.0,0,18,0,98
1,296000.0,0,10,0,179
1,296000.0,0,18,1,1621
1,296000.0,0,22,1,99
1,296000.0,0,25,1,94
1,296000.0,0,18,1,134
1,296000.0,0,4,1,214
1,296000.0,0,17,9,1599
1,296000.0,0,6,1,1348
1,296000.0,0,18,1,66
1,296000.0,0,10,0,177
1,296000.0,0,16,1,106
1,296000.0,0,22,0,92
1,296000.0,0,25,1,1375
1,296000.0,0,18,1,95
1,296114.09,0,17,1,1523
0,261000.0,0,13,11,79
0,261000.0,0,10,1,112
1,297000.0,0,22,1,1786
1,297000.0,0,17,9,1599
1,297483.35,0,15,0,1431
1,297500.0,0,18,1,1766
1,298000.0,0,4,0,1296
1,298000.0,0,18,1,269
1,298000.0,0,25,1,330
1,299500.0,0,13,1,127
1,299677.0,0,18,0,1718
1,299840.54,0,16,11,617
0,264000.0,0,25,0,80
1,300000.0,0,18,1,140
1,341000.0,2,18,1,1296
1,341000.0,2,5,1,1410
1,300600.0,0,22,1,266
0,288000.0,2,22,1,1383
1,301000.0,0,22,1,128
1,301000.0,0,18,0,1648
1,301000.0,0,10,0,217
1,301000.0,0,25,0,1808
1,301000.0,0,10,0,185
1,301000.0,0,4,1,1620
1,301000.0,0,18,1,64
1,301000.0,0,22,1,120
1,301000.0,0,17,1,105
1,301066.53,0,18,0,1548
1,302000.0,0,25,0,161
1,302000.0,0,23,0,60
1,302000.0,0,18,0,98
1,302000.0,0,18,1,169
0,266000.0,0,22,1,206
0,266000.0,0,25,0,148
0,266000.0,0,18,4,1554
1,302340.0,0,25,1,101
1,303000.0,0,20,1,1814
1,303000.0,0,10,0,1632
1,303256.74,0,18,1,1642
0,267000.0,0,25,1,123
0,267000.0,0,18,11,129
1,303478.35,0,18,0,109
1,344611.27,2,25,1,417
1,303847.48,0,18,0,105
0,267500.0,0,1,11,1736
1,303959.28,0,18,0,134
1,304000.0,0,18,0,87
1,304000.0,0,25,0,92
1,304290.25,0,18,1,140
0,312000.0,1,25,0,77
0,268000.0,0,18,1,85
1,305000.0,0,15,0,175
1,305000.0,0,18,1,64
1,305000.0,0,15,1,1555
1,305000.0,0,8,0,102
1,306000.0,0,18,1,428
1,306000.0,0,4,1,1554
1,306000.0,0,25,1,1296
1,306000.0,0,23,0,245
1,306000.0,0,25,0,305
1,306000.0,0,25,1,1296
1,306287.73,0,25,0,200
1,306480.0,0,25,0,64
1,306500.0,0,23,9,74
1,306565.46,0,18,0,120
0,270000.0,0,17,0,352
1,307000.0,0,18,1,114
1,307000.0,0,25,0,1393
1,307000.0,0,25,0,150
1,307000.0,0,25,0,147
1,307000.0,0,25,1,305
1,307600.0,0,18,1,147
0,271000.0,0,17,0,212
0,271000.0,0,25,0,182
0,271000.0,0,23,11,120
1,307998.12,0,17,9,1599
1,308000.0,0,18,11,1403
1,308000.0,0,18,1,84
1,308000.0,0,23,1,1529
1,308000.0,0,10,0,162
1,308000.0,0,22,1,1374
1,308000.0,0,10,0,1647
1,308282.86,0,18,0,137
1,358000.0,1,25,0,466
1,309000.0,0,5,1,162
1,309000.0,0,25,0,140
1,309000.0,0,17,1,239
0,272000.0,0,25,11,80
0,317000.0,1,25,0,183
1,351000.0,2,22,1,165
1,351000.0,2,25,1,1705
1,310000.0,0,18,0,115
1,310000.0,0,5,1,1558
0,273000.0,0,9,11,1801
0,273000.0,0,18,1,123
0,273000.0,0,18,11,102
1,310711.89,0,17,0,1617
1,310897.5,0,18,1,226
1,311000.0,0,25,1,126
1,311000.0,0,18,1,212
1,311000.0,0,25,0,86
1,311000.0,0,17,9,1599
1,311000.0,0,25,1,252
1,311000.0,0,8,1,1739
1,311000.0,0,8,1,92
1,311000.0,0,25,0,1737
1,311000.0,0,25,1,64
1,311000.0,0,18,1,114
1,311000.0,0,10,1,64
1,311000.0,0,10,1,1521
1,311000.0,0,25,1,352
1,311000.0,0,25,0,88
1,311000.0,0,5,0,500
1,311000.0,0,16,0,1628
1,311000.0,0,18,0,141
0,274000.0,0,25,0,107
1,311500.0,0,9,1,1296
1,311995.48,0,18,0,101
1,313000.0,0,10,1,60
1,313000.0,0,18,0,178
1,313107.65,0,16,1,66
0,276000.0,0,25,11,1345
1,314000.0,0,18,1,112
1,314000.0,0,22,1,177
1,314500.0,0,17,0,1618
0,277000.0,0,18,1,121
1,315300.0,0,10,0,88
1,315300.88,0,18,1,1431
1,315344.51,0,2,1,1752
0,278000.0,0,25,0,99
1,316000.0,0,5,1,65
1,316000.0,0,18,1,143
1,316000.0,0,25,1,120
1,316000.0,0,25,0,1452
1,316000.0,0,8,1,88
1,316000.0,0,17,0,63
1,316000.0,0,4,0,112
1,316577.57,0,18,1,67
1,317000.0,0,23,0,206
1,317328.42,0,18,0,114
1,317833.63,0,17,1,385
0,280000.0,0,15,3,122
1,319000.0,0,17,0,504
1,319000.0,0,18,0,1520
1,319000.0,0,18,0,108
1,319000.0,0,18,0,74
1,319000.0,0,0,1,1530
1,319022.02,0,15,0,78
0,281000.0,0,19,1,92
1,320000.0,0,18,1,88
1,321000.0,0,18,1,177
1,321000.0,0,12,10,1739
1,321000.0,0,17,2,1746
1,321000.0,0,4,11,1753
1,321000.0,0,15,0,116
1,321000.0,0,1,1,1743
1,321000.0,0,25,0,1674
1,321000.0,0,17,1,1586
1,321000.0,0,18,1,130
1,321000.0,0,11,1,102
1,321000.0,0,13,6,1676
1,321000.0,0,24,1,73
1,321183.44,0,18,0,74
1,322243.7,0,18,1,116
1,323000.0,0,13,1,1295
1,323000.0,0,19,1,94
1,324000.0,0,9,1,1374
1,324000.0,0,23,0,127
1,324000.0,0,19,1,1768
1,324000.0,0,18,1,120
1,324000.0,0,25,1,295
1,324677.16,0,18,1,71
1,325000.0,0,18,1,74
1,325000.0,0,25,1,315
1,325000.0,0,9,1,1296
1,325000.0,0,25,1,464
1,325000.0,0,18,1,169
0,286000.0,0,1,1,332
1,325500.0,0,15,0,304
1,326000.0,0,25,1,1296
1,326000.0,0,18,1,127
1,326000.0,0,25,0,123
0,287000.0,0,18,2,128
1,371000.0,2,17,0,1374
1,327000.0,0,25,0,203
1,327000.0,0,18,1,122
1,327000.0,0,25,0,94
1,327000.0,0,17,1,494
1,328000.0,0,25,0,1718
1,328051.41,0,15,1,128
0,289000.0,0,25,0,214
1,329000.0,0,18,0,465
1,329000.0,0,22,1,80
1,329000.0,0,25,1,1296
1,329000.0,0,9,1,1374
1,382400.0,1,8,1,1558
0,290000.0,0,18,1,176
1,330000.0,0,4,1,1156
1,330718.84,0,25,0,207
0,291000.0,0,23,1,93
0,291000.0,0,22,0,233
1,331000.0,0,22,9,116
1,331000.0,0,18,0,1617
1,331000.0,0,0,1,1673
1,331000.0,0,18,0,112
1,331000.0,0,15,0,128
1,331000.0,0,22,0,114
1,331000.0,0,25,0,528
1,331000.0,0,25,0,92
1,331000.0,0,10,1,1760
1,331000.0,0,10,1,94
1,331000.0,0,24,11,92
1,331000.0,0,5,0,74
1,331000.0,0,25,0,121
1,331000.0,0,8,10,1374
1,331000.0,0,5,0,100
1,331000.0,0,18,1,171
1,331000.0,0,18,0,93
1,331000.0,0,17,1,1523
1,331000.0,0,25,1,211
0,317000.0,2,25,0,127
1,331746.67,0,18,1,1296
1,333000.0,0,8,6,324
1,333000.0,0,18,1,157
1,333000.0,0,10,1,1374
1,333000.0,0,25,1,380
1,333000.0,0,22,0,99
1,334000.0,0,25,1,1389
1,334000.0,0,15,0,168
1,334000.0,0,17,0,1618
1,334000.0,0,22,9,147
1,334000.0,0,4,1,1660
0,294000.0,0,25,1,1715
1,334700.0,0,10,1,144
1,335000.0,0,18,0,162
0,295000.0,0,5,1,1312
0,295000.0,0,25,11,140
0,295000.0,0,18,1,64
0,295000.0,0,25,0,150
1,381000.0,2,17,0,1569
1,336000.0,0,25,0,1407
1,336000.0,0,18,0,178
1,336000.0,0,18,1,127
1,336000.0,0,9,1,1785
1,336000.0,0,15,0,162
1,336000.0,0,4,0,1583
1,336000.0,0,25,0,93
1,336200.0,0,18,0,94
0,296000.0,0,5,1,414
0,296000.0,0,22,1,98
1,337000.0,0,4,1,1736
1,337000.0,0,5,1,84
1,337000.0,0,25,1,379
1,337000.0,0,18,1,165
1,337000.0,0,10,1,1582
1,337000.0,0,18,0,1806
1,337600.0,0,23,0,66
1,338000.0,0,9,1,1589
1,338000.0,0,13,1,135
1,339299.82,0,18,1,98
1,339394.67,0,18,1,73
1,339800.0,0,18,0,1599
0,299000.0,0,13,1,190
1,340000.0,0,10,0,1652
1,340000.0,0,22,9,135
1,340400.0,0,10,0,1724
1,341000.0,0,10,0,121
1,341000.0,0,7,0,137
1,341000.0,0,10,0,88
1,341000.0,0,15,0,137
1,341000.0,0,18,0,1296
1,341000.0,0,22,0,92
1,341000.0,0,24,1,140
1,341000.0,0,18,0,177
0,300000.0,0,8,11,522
1,342000.0,0,25,1,147
1,342000.0,0,25,1,1549
1,342000.0,0,8,1,66
1,342000.0,0,5,1,156
0,301000.0,0,22,1,129
0,301000.0,0,25,0,116
1,343000.0,0,18,1,108
1,343000.0,0,5,1,114
1,343000.0,0,18,1,623
1,343000.0,0,25,1,71
1,344000.0,0,25,0,87
1,344040.93,0,18,0,1554
1,344570.68,0,22,1,1514
1,344817.11,0,24,1,708
0,304000.0,0,10,1,142
0,304257.36,0,18,1,108
1,346000.0,0,18,0,172
1,346000.0,0,17,1,277
1,346000.0,0,18,1,137
1,346000.0,0,4,1,1554
1,346000.0,0,8,1,102
0,305000.0,0,25,0,107
1,347729.17,0,8,1,141
0,306000.0,0,6,1,200
0,306000.0,0,25,11,1771
1,348000.0,0,17,1,443
1,349000.0,0,22,0,112
1,350000.0,0,9,1,1296
1,350000.0,0,18,1,63
0,308000.0,0,10,11,1617
1,351000.0,0,25,1,219
1,351000.0,0,18,0,627
1,351000.0,0,25,10,1737
1,351000.0,0,22,0,505
1,351000.0,0,6,1,617
1,351000.0,0,5,1,1297
1,351000.0,0,25,0,1619
0,309000.0,0,25,1,177
0,309000.0,0,23,0,682
1,351500.0,0,5,1,176
1,352000.0,0,17,9,1599
1,352000.0,0,18,1,74
1,352600.0,0,9,1,1738
1,353000.0,0,25,0,127
1,353000.0,0,25,0,1432
0,311000.0,0,19,11,1737
0,311000.0,0,25,1,184
0,311000.0,0,25,0,151
0,311000.0,0,22,11,291
0,311000.0,0,25,0,161
1,354000.0,0,18,1,128
1,354400.17,0,8,1,120
1,403000.0,2,25,1,316
1,355000.0,0,25,0,72
1,355000.0,0,18,0,235
1,356000.0,0,4,0,1687
1,356000.0,0,25,1,64
1,356000.0,0,5,0,198
1,356000.0,0,18,1,1554
1,356000.0,0,10,0,1739
1,356000.0,0,18,1,64
1,356500.0,0,25,0,1375
1,357000.0,0,4,1,1296
1,357000.0,0,18,0,151
1,357755.0,0,4,1,1554
1,358000.0,0,25,1,1800
1,358000.0,0,13,1,1261
1,358389.2,0,18,1,296
1,359000.0,0,18,11,1562
1,359856.13,0,15,11,1624
1,360000.0,0,25,1,1374
1,361000.0,0,25,1,1431
1,361000.0,0,18,0,121
1,361000.0,0,19,0,87
1,361000.0,0,25,1,154
1,361000.0,0,6,0,1785
1,361000.0,0,18,1,1554
1,361000.0,0,25,0,197
1,361000.0,0,18,1,1554
1,361000.0,0,18,1,197
1,361000.0,0,25,1,340
1,361000.0,0,13,1,1698
1,361000.0,0,22,1,155
1,361000.0,0,25,0,1375
1,361500.0,0,17,0,1618
0,317942.05,0,22,11,64
0,318357.58,0,18,0,1561
1,363000.0,0,18,1,84
1,363000.0,0,18,1,79
1,363500.0,0,25,1,73
1,363905.12,0,18,1,1554
1,364000.0,0,23,0,63
1,364000.0,0,18,0,71
1,364907.73,0,18,1,261
1,365000.0,0,18,1,856
0,321000.0,0,18,1,79
0,321000.0,0,18,1,121
0,321000.0,0,18,1,78
1,365257.55,0,17,0,1617
1,365300.0,0,18,0,120
1,365461.86,0,25,1,191
1,365600.0,0,4,0,260
1,366000.0,0,18,0,112
1,366000.0,0,23,1,421
1,366000.0,0,22,0,127
1,366000.0,0,25,1,63
1,368000.0,0,18,1,1696
1,368000.0,0,18,1,67
0,324000.0,0,13,1,123
1,418813.83,2,18,0,1375
1,369000.0,0,19,1,1568
1,369500.0,0,25,0,1375
0,325000.0,0,17,0,277
1,370000.0,0,18,1,1645
1,370000.0,0,25,1,1528
1,370000.0,0,6,1,1681
1,370000.0,0,8,1,143
1,371000.0,0,22,1,316
1,371000.0,0,17,0,1617
1,371000.0,0,25,0,114
1,371000.0,0,25,0,134
1,371000.0,0,5,1,245
1,371000.0,0,18,0,171
1,371000.0,0,17,1,151
1,371000.0,0,18,0,121
1,371000.0,0,22,1,63
1,371000.0,0,25,1,177
1,371000.0,0,25,1,470
1,371000.0,0,10,0,1739
1,371208.0,0,8,1,290
1,422175.23,2,8,1,1600
1,371740.26,0,22,0,100
1,371757.9,0,18,0,1614
1,372000.0,0,25,1,112
1,372318.56,0,18,1,84
1,372773.87,0,18,0,309
1,373000.0,0,18,1,108
1,373000.0,0,17,1,1642
0,328000.0,0,22,9,429
1,373345.96,0,22,0,129
1,374000.0,0,18,0,1646
1,374000.0,0,18,1,94
1,374200.0,0,25,1,1374
1,375000.0,0,18,1,267
1,375000.0,0,25,1,94
0,330000.0,0,25,0,141
1,436000.0,1,18,1,190
1,376000.0,0,5,6,246
1,376000.0,0,5,1,175
1,376000.0,0,22,1,121
1,376000.0,0,22,0,64
1,376000.0,0,10,1,1739
1,376200.0,0,25,0,464
0,331000.0,0,25,0,112
0,331000.0,0,18,11,1704
0,331000.0,0,25,0,64
0,331000.0,0,25,7,105
0,331000.0,0,22,1,164
1,377000.0,0,18,0,1648
1,377000.0,0,10,0,1575
1,378000.0,0,18,1,200
0,333000.0,0,25,0,128
1,379600.0,0,17,1,1738
0,334000.0,0,18,0,108
1,380146.94,0,25,10,1374
1,381000.0,0,22,1,1533
1,381000.0,0,25,1,171
1,381000.0,0,11,1,95
1,381000.0,0,18,0,178
1,381000.0,0,18,1,133
1,381000.0,0,4,1,1562
0,335000.0,0,5,11,1677
0,335000.0,0,25,0,123
1,382000.0,0,18,1,74
0,336000.0,0,18,1,1555
1,383000.0,0,18,0,108
1,383000.0,0,25,1,451
0,337000.0,0,8,11,436
1,384000.0,0,18,0,305
1,384000.0,0,18,0,1346
1,384000.0,0,22,1,135
0,338000.0,0,22,0,147
1,384542.75,0,18,1,77
1,385380.8,0,18,0,72
1,386000.0,0,15,0,114
1,386000.0,0,17,0,1617
1,386000.0,0,7,0,1757
1,386000.0,0,22,1,309
1,386000.0,0,18,1,120
1,386000.0,0,24,0,809
1,386597.58,0,15,0,165
1,386798.92,0,15,1,1680
1,387000.0,0,25,0,169
1,387000.0,0,25,1,99
0,341000.0,0,25,11,1710
1,388000.0,0,25,1,66
1,388000.0,0,13,1,1479
1,388000.3,0,18,0,114
1,388768.43,0,17,0,305
1,389000.0,0,4,0,1432
1,389726.0,0,5,1,109
1,390000.0,0,18,11,294
1,390285.77,0,25,1,472
1,391000.0,0,18,1,100
1,391000.0,0,17,9,1599
1,391000.0,0,25,1,1737
1,391000.0,0,25,1,1375
1,391000.0,0,22,1,155
1,391000.0,0,5,1,351
1,391000.0,0,22,1,207
1,391000.0,0,5,1,95
1,391000.0,0,6,1,1738
1,391000.0,0,15,0,928
1,391000.0,0,18,0,1647
1,391000.0,0,22,0,64
1,391000.0,0,8,1,94
1,391000.0,0,18,1,1555
1,391000.0,0,17,0,1618
0,344000.0,0,25,0,105
1,392500.0,0,23,0,141
1,393000.0,0,18,0,1568
1,393000.0,0,18,1,1715
1,393000.0,0,22,1,79
1,393000.0,0,25,1,1296
1,394000.0,0,22,0,144
1,394000.0,0,18,1,1613
0,347000.0,0,18,1,64
1,395000.0,0,18,1,673
1,395000.0,0,23,0,100
1,395000.0,0,25,1,81
1,396000.0,0,22,1,487
1,396000.0,0,25,0,1375
1,397000.0,0,18,0,81
1,398000.0,0,18,1,1558
1,399000.0,0,12,1,933
1,399000.0,0,18,0,436
0,351000.0,0,18,0,193
1,399370.0,0,8,1,1375
1,400010.99,0,18,1,185
1,401000.0,0,22,1,137
1,401000.0,0,8,0,240
1,401000.0,0,17,11,242
1,401000.0,0,25,0,1613
1,401000.0,0,18,1,79
1,401000.0,0,5,0,1374
1,401000.0,0,8,1,64
0,353000.0,0,7,0,137
1,403000.0,0,15,0,122
1,403000.0,0,22,0,64
0,354500.0,0,18,1,571
1,404000.0,0,10,1,1436
1,404000.0,0,5,1,102
1,404800.0,0,20,2,1374
1,405000.0,0,25,1,1522
1,405000.0,0,25,0,546
1,405800.0,0,10,0,1568
1,406000.0,0,18,0,66
1,406000.0,0,18,1,81
1,406000.0,0,10,1,1431
1,406000.0,0,25,1,79
1,406000.0,0,22,1,135
1,406000.0,0,15,0,122
1,406000.0,0,25,0,189
1,406707.77,0,18,0,129
1,407500.0,0,16,1,1351
1,408000.0,0,18,1,99
1,408000.0,0,25,1,1774
1,408000.0,0,18,0,92
0,359000.0,0,23,9,81
1,408500.0,0,25,1,134
1,409000.0,0,22,1,123
1,409000.0,0,25,1,253
1,409253.58,0,17,9,1599
0,360000.0,0,25,0,155
1,410000.0,0,23,0,1674
1,410000.0,0,25,0,168
1,410500.0,0,25,0,1562
0,361000.0,0,25,0,231
0,361000.0,0,0,11,1428
0,361000.0,0,18,1,305
1,411000.0,0,8,0,98
1,411000.0,0,10,1,1432
1,411000.0,0,23,0,183
1,411000.0,0,18,1,1628
1,411000.0,0,4,1,1576
1,411000.0,0,22,1,207
1,411000.0,0,5,1,172
1,411000.0,0,10,0,176
1,411000.0,0,25,1,121
1,411000.0,0,18,1,74
1,411000.0,0,22,1,235
1,411000.0,0,24,8,1612
1,411000.0,0,25,1,161
1,411000.0,0,4,1,1554
1,411000.0,0,15,0,108
0,361290.61,0,8,1,95
1,412000.0,0,17,1,203
1,412500.0,0,18,1,78
1,413000.0,0,18,1,95
1,413520.0,0,18,0,133
1,413840.6,0,4,1,639
1,414000.0,0,10,1,1771
1,414000.0,0,25,0,80
1,414000.0,0,18,0,63
1,415000.0,0,15,0,108
1,415438.62,0,18,1,81
1,416000.0,0,25,0,128
1,416000.0,0,4,1,1554
0,366000.0,0,13,11,1582
1,417000.0,0,18,1,234
1,418000.0,0,18,1,214
1,419000.0,0,11,1,137
1,420115.0,0,25,1,456
1,421000.0,0,18,0,220
1,421000.0,0,18,0,148
1,421000.0,0,25,1,1752
1,421000.0,0,22,1,64
1,421000.0,0,24,1,63
1,421000.0,0,25,1,1432
1,421000.0,0,25,1,123
1,421000.0,0,6,1,1633
1,421000.0,0,25,1,120
1,421000.0,0,7,0,182
1,421000.0,0,10,0,1374
1,421000.0,0,23,0,107
1,422000.0,0,25,1,67
0,371000.0,0,25,0,98
0,371000.0,0,25,0,165
0,372000.0,0,18,0,63
1,424000.0,0,15,0,255
1,425000.0,0,18,1,1708
1,426000.0,0,25,1,79
1,426000.0,0,25,1,142
1,426000.0,0,22,1,121
1,426000.0,0,18,0,1750
1,426000.0,0,25,0,94
1,426000.0,0,25,1,81
1,426300.0,0,22,0,289
1,427640.27,0,15,0,141
1,428000.0,0,2,1,1456
1,428000.0,0,25,0,108
1,428000.0,0,17,0,305
1,429000.0,0,18,0,116
1,429000.0,0,17,1,143
1,429000.0,0,5,0,112
1,429000.0,0,25,0,128
1,429000.0,0,5,1,1318
1,430000.0,0,18,0,94
1,430000.0,0,22,1,148
1,430500.0,0,17,0,1618
1,431000.0,0,17,0,1617
1,431000.0,0,6,0,1156
1,431000.0,0,22,1,144
1,431000.0,0,25,0,338
1,431000.0,0,18,0,115
1,431000.0,0,25,1,1661
1,431000.0,0,4,1,889
1,431000.0,0,6,1,308
1,431000.0,0,25,1,141
1,433000.0,0,25,1,137
1,433000.0,0,22,1,74
1,433000.0,0,10,0,1541
1,433000.0,0,25,0,1393
1,433000.0,0,8,1,71
0,380516.0,0,22,1,1379
1,434000.0,0,5,1,235
1,434000.0,0,22,1,107
1,434900.64,0,18,0,189
1,435000.0,0,15,1,1563
1,435000.0,0,25,1,182
1,435000.0,0,18,1,78
1,435288.3,0,18,0,235
0,383030.3,0,18,1,141
1,436000.0,0,25,0,129
1,436000.0,0,18,0,177
1,436000.0,0,25,1,165
1,436000.0,0,18,0,198
1,436000.0,0,25,1,129
1,436000.0,0,18,1,135
1,438000.0,0,4,1,1555
0,386000.0,0,22,11,331
1,440000.0,0,18,1,1673
1,441000.0,0,17,1,60
1,441000.0,0,25,1,154
1,441000.0,0,18,1,184
1,441000.0,0,10,1,112
1,441000.0,0,13,6,1680
1,441000.0,0,18,1,84
1,441500.0,0,22,0,78
1,442000.0,0,22,0,64
1,442200.0,0,22,1,290
0,389000.0,0,22,11,1296
0,389000.0,0,22,1,162
0,389000.0,0,13,0,88
1,443000.0,0,4,1,1645
1,444000.0,0,22,0,1660
1,445000.0,0,10,1,232
1,445000.0,0,15,0,144
1,446000.0,0,6,2,1803
1,446000.0,0,5,0,1374
1,446000.0,0,18,1,651
0,393000.0,0,23,11,1743
1,447710.98,0,18,1,1556
1,448000.0,0,18,0,1649
1,448000.0,0,18,0,626
1,449000.0,0,18,1,122
1,449000.0,0,25,1,1646
1,449337.2,0,18,1,155
1,450000.0,0,25,0,147
0,396000.0,0,10,11,172
0,396000.0,0,25,11,1766
1,451000.0,0,10,1,95
1,451000.0,0,22,1,84
1,451000.0,0,10,0,79
1,451000.0,0,17,9,1599
1,451000.0,0,17,9,1599
1,451000.0,0,25,1,72
1,451000.0,0,5,0,73
1,451000.0,0,18,1,114
0,396328.85,0,10,11,1705
1,452000.0,0,16,0,1605
1,452760.0,0,18,0,112
1,452974.52,0,13,1,1752
1,454000.0,0,10,0,1808
1,454000.0,0,25,1,217
1,454000.0,0,25,0,95
1,454800.0,0,18,0,144
1,455000.0,0,18,1,102
0,401000.0,0,17,11,102
0,401000.0,0,25,0,123
1,456600.0,0,10,1,1436
1,456629.54,0,25,1,1582
1,458888.32,0,18,1,133
0,404000.0,0,23,1,127
1,460547.38,0,15,0,80
1,461000.0,0,22,0,74
1,461000.0,0,6,0,1660
1,461000.0,0,25,1,81
1,461000.0,0,18,1,95
1,461000.0,0,25,1,106
1,461000.0,0,17,9,1599
1,461000.0,0,13,11,1477
1,461000.0,0,25,1,437
1,461000.0,0,25,1,471
1,461000.0,0,10,1,130
0,408000.0,0,24,11,73
1,465000.0,0,17,1,247
1,466000.0,0,8,1,183
1,466000.0,0,25,1,121
1,466000.0,0,25,10,1792
1,466000.0,0,20,1,1261
1,466103.57,0,15,0,93
1,467000.0,0,25,1,1499
1,467339.79,0,18,0,289
0,411000.0,0,25,0,235
0,411000.0,0,0,2,1676
0,411000.0,0,23,0,120
0,411000.0,0,17,9,1599
0,411000.0,0,18,1,127
1,468000.0,0,18,0,121
1,468000.0,0,13,1,1375
1,468000.0,0,15,0,1374
1,469000.0,0,25,1,112
1,469000.0,0,17,0,494
1,469319.09,0,18,1,1632
1,534000.0,2,18,1,191
1,470000.0,0,6,0,1796
1,471000.0,0,7,1,1704
1,471000.0,0,10,0,140
1,471000.0,0,18,1,143
1,471000.0,0,25,1,79
1,471000.0,0,17,1,521
1,471000.0,0,25,1,1296
1,473000.0,0,18,1,119
1,474000.0,0,10,2,98
1,474000.0,0,18,0,296
1,476000.0,0,18,0,107
1,476000.0,0,17,9,1599
1,476000.0,0,25,1,107
1,476000.0,0,18,1,1596
1,477000.0,0,4,1,1383
1,478000.0,0,18,1,226
1,479000.0,0,5,1,450
0,421000.0,0,18,1,134
1,481000.0,0,25,0,129
1,481000.0,0,16,0,1605
1,481000.0,0,10,1,1660
1,481000.0,0,21,1,823
0,422800.0,0,7,0,94
0,424180.47,0,17,0,305
1,483000.0,0,18,0,168
0,424330.0,0,18,11,1614
1,483900.0,0,11,1,1220
1,483932.54,0,18,0,228
1,483950.0,0,18,0,115
1,484000.0,0,12,1,1709
1,484000.0,0,18,0,206
1,484000.0,0,18,0,134
1,484500.0,0,9,1,1656
1,485000.0,0,13,0,99
1,486000.0,0,22,1,70
1,486000.0,0,25,1,1624
1,486000.0,0,18,0,105
1,486100.0,0,7,1,1758
1,487000.0,0,25,1,87
1,487000.0,0,10,1,1646
1,488664.93,0,17,2,196
1,489593.64,0,25,0,1437
0,431000.0,0,25,11,81
1,493000.0,0,18,1,1589
1,496000.0,0,25,1,1705
1,496000.0,0,17,1,94
1,496000.0,0,4,1,1572
1,496000.0,0,22,1,1737
1,496000.0,0,17,0,562
1,496000.01,0,1,1,1556
1,496626.89,0,2,1,1738
1,498000.0,0,10,0,143
1,499000.0,0,18,0,81
1,501000.0,0,8,1,1807
1,501000.0,0,22,1,148
1,501000.0,0,19,11,1296
1,501000.0,0,18,1,130
1,501000.0,0,10,1,1799
1,501000.0,0,17,9,1599
1,502000.0,0,25,0,112
1,502000.0,0,0,1,1764
1,502041.64,0,2,11,1477
1,503000.0,0,18,11,1296
1,506000.0,0,18,1,73
1,508000.0,0,8,1,156
1,509000.0,0,15,1,319
1,510000.0,0,25,0,434
1,511000.0,0,17,9,1599
1,511000.0,0,25,1,459
1,511000.0,0,22,1,175
1,511000.0,0,18,1,129
1,511000.0,0,9,1,1725
1,583300.0,2,11,1,101
1,513200.0,0,17,0,1618
1,514000.0,0,18,1,107
1,515800.0,0,13,8,1477
1,516200.0,0,2,2,1477
0,454900.0,0,8,11,525
1,518000.0,0,13,0,80
1,519841.34,0,18,0,106
1,520000.0,0,17,9,1599
0,457000.0,0,18,0,80
1,520725.74,0,15,0,1751
1,521000.0,0,25,10,1704
1,521000.0,0,17,1,1296
1,521000.0,0,25,0,80
1,521683.5,0,8,1,1736
1,522000.0,0,18,1,182
0,461000.0,0,25,0,148
1,525000.0,0,25,1,1619
0,461416.68,0,15,11,141
